application_id,company_name,original_filename,outcome_label,paid_flag,not_paid_flag,defaulted_flag,industry,requested_loan,company_age_months,directors_score,director_defaults_12m,director_defaults_36m,director_ccj_count,director_ccj_value,business_ccj,Total Revenue,Monthly Average Revenue,Total Expenses,Net Income,Total Debt,Debt-to-Income Ratio,Operating Margin,Debt Service Coverage Ratio,Gross Burn Rate,Cash Flow Volatility,Revenue Growth Rate,Average Month-End Balance,Average Negative Balance Days per Month,Number of Bounced Payments,mca_rule_score,mca_rule_decision,subprime_score,subprime_tier,final_decision
100193,Krafty Designs 4 You Limited(1),Krafty Designs 4 You Limited(1).json,unlabelled,False,False,False,Other,7000.0,26,0,0.0,0.0,0.0,0.0,False,1183.0,1183.0,80.18,1102.82,0.0,0.0,0.932,1.07,80.18,0.1,0.0,1000.0,0,0,100,APPROVE,49.6,Tier 4,DECLINE
100201,Kurkland Ltd(1),Kurkland Ltd(1).json,unlabelled,False,False,False,Other,8000.0,61,77,0.0,0.0,0.0,0.0,False,11340.22,11340.22,13162.68,-1822.46,216.0,0.019,-0.161,4.46,13162.68,0.1,0.0,1000.0,3,0,100,APPROVE,71.4,Tier 2,APPROVE
100397,Fs Fashionista Ltd(1),FS Fashionista Ltd(1).json,unlabelled,False,False,False,Other,3000.0,28,62,0.0,1.0,2.0,2203.0,False,221933.76,17071.83,221979.5,-45.74,800.0,0.004,-0.0,50.0,17075.35,0.819,-0.11,1000.0,8,0,30,DECLINE,55.1,Tier 3,DECLINE
101449,Future Analytics Ltd(1),Future Analytics Ltd(1).json,unlabelled,False,False,False,Other,10000.0,43,90,0.0,0.0,0.0,0.0,False,114705.13,9558.76,120376.84,-5671.71,14000.0,0.122,-0.049,3.35,10031.4,0.579,-0.11,1000.0,5,0,60,REFER,64.9,Tier 2,DECLINE
101675,Gc Bike Repairs Ltd 4(1),GC Bike Repairs Ltd 4(1).json,unlabelled,False,False,False,Other,3000.0,76,83,0.0,0.0,0.0,0.0,False,387679.99,29821.54,273512.41,114167.58,62610.0,0.161,0.294,2.17,21039.42,0.487,0.16,4391.06,4,0,60,REFER,92.7,Tier 2,SENIOR_REVIEW
101436,Get Outside Events Limited(1),Get Outside Events Limited(1).json,unlabelled,False,False,False,Other,10000.0,34,87,0.0,0.0,0.0,0.0,False,122472.08,11133.83,93358.56,29113.52,0.0,0.0,0.238,2.24,8487.14,1.04,0.39,1323.34,10,0,30,DECLINE,71.1,Tier 4,DECLINE
100143,Greensec Limited(1),GreenSec Limited(1).json,unlabelled,False,False,False,Other,2000.0,33,42,0.0,0.0,0.0,0.0,False,73998.6,7399.86,73998.6,0.0,0.0,0.0,0.0,10.0,7399.86,0.401,-0.08,1000.0,4,0,60,REFER,60.5,Tier 2,DECLINE
101760,Happy Travel Limited Categorized(1),Happy Travel Limited_categorized(1).json,unlabelled,False,False,False,Other,10000.0,16,69,3.0,3.0,0.0,0.0,False,113560.8,8735.45,52804.72,60756.08,30100.0,0.265,0.535,1.24,4061.9,0.853,-0.21,2336.77,8,0,30,DECLINE,50.1,Tier 4,DECLINE
101464,Hashmis And Bukharis Ltd(1),Hashmis and Bukharis Ltd(1).json,unlabelled,False,False,False,Other,10000.0,30,54,7.0,7.0,0.0,0.0,False,17594.22,2199.28,14789.2,2805.02,0.0,0.0,0.159,6.27,1848.65,1.673,0.15,1000.0,10,0,30,DECLINE,57.8,Tier 4,DECLINE
101560,Coreerp Solutions(1),CoreERP Solutions(1).json,unlabelled,False,False,False,Other,10000.0,30,80,0.0,1.0,0.0,0.0,False,226389.05,32341.29,259980.36,-33591.31,26940.0,0.119,-0.148,50.0,37140.05,1.08,0.26,1000.0,10,0,30,DECLINE,63.4,Tier 4,DECLINE
101807,D&C Couriers Limited(1),D&C Couriers Limited(1).json,paid,True,False,False,Other,2000.0,68,0,0.0,0.0,0.0,0.0,False,21661.13,5415.28,13891.5,7769.63,0.0,0.0,0.359,50.0,3472.88,0.55,-0.39,1000.0,5,0,60,REFER,55.2,Tier 2,DECLINE
101807,D&C Couriers Orginal Bank Acc(1),D&C Couriers Orginal Bank acc(1).json,unlabelled,False,False,False,Other,2000.0,68,0,0.0,0.0,0.0,0.0,False,90905.9,7575.49,72672.22,18233.68,2000.0,0.022,0.201,36.01,6056.02,0.321,-0.02,1000.0,3,0,100,APPROVE,63.0,Tier 2,DECLINE
101434,Deluxe Lounge(1),Deluxe Lounge(1).json,unlabelled,False,False,False,Other,7000.0,28,58,0.0,0.0,1.0,843.0,False,103697.92,7976.76,106232.28,-2534.36,8250.0,0.08,-0.024,13.2,8171.71,0.571,0.17,1000.0,5,0,60,REFER,69.6,Tier 2,DECLINE
101555,Els Management Ltd Categorized(1),Els Management Ltd_categorized(1).json,unlabelled,False,False,False,Other,5000.0,89,88,0.0,0.0,0.0,0.0,False,207714.41,15978.03,170827.61,36886.8,0.0,0.0,0.178,5.35,13140.59,0.387,-0.15,1418.72,3,0,60,REFER,75.6,Tier 2,DECLINE
101810,Four Paws Walking And Training Ltd(1),Four Paws Walking and Training Ltd(1).json,unlabelled,False,False,False,Other,6000.0,39,77,0.0,1.0,0.0,0.0,False,427027.91,32848.3,407059.71,19968.2,5999.84,0.014,0.047,34.68,31312.29,0.377,0.09,1000.0,3,0,60,REFER,81.1,Tier 2,DECLINE
101509,22Lush Limited,22Lush Limited Transaction Report(1).json,unlabelled,False,False,False,Other,2000.0,67,0,0.0,0.0,0.0,0.0,False,44456.88,5557.11,42666.14,1790.74,0.0,0.0,0.04,46.59,5333.27,0.348,-0.13,1000.0,3,0,100,APPROVE,58.9,Tier 2,DECLINE
101677,As Cladding And Roofing Ltd(1),AS Cladding and Roofing Ltd(1).json,unlabelled,False,False,False,Other,7000.0,28,0,0.0,0.0,0.0,0.0,False,6689.3,3344.65,5190.04,1499.26,420.0,0.063,0.224,2.73,2595.02,0.92,-0.5,1000.0,9,0,30,DECLINE,47.6,Tier 4,DECLINE
101576,Brookhouse Hypnotherapy Ltd(1),Brookhouse Hypnotherapy Ltd(1).json,unlabelled,False,False,False,Other,3000.0,265,83,0.0,1.0,0.0,0.0,False,70883.53,11813.92,65540.94,5342.59,1710.0,0.024,0.075,8.81,10923.49,0.172,-0.04,1000.0,0,0,100,APPROVE,80.9,Tier 2,APPROVE
100110,The Thirsty Turtle Limited(1),THE_THIRSTY_TURTLE_LIMITED(1).json,unlabelled,False,False,False,Other,10000.0,30,79,0.0,0.0,0.0,0.0,False,28599.04,28599.04,28831.37,-232.33,0.0,0.0,-0.008,10.0,28831.37,0.1,0.0,1000.0,3,0,100,APPROVE,77.2,Tier 2,APPROVE
101577,Vagemanfish Ltd(1),Vagemanfish Ltd(1).json,unlabelled,False,False,False,Other,5000.0,27,78,0.0,0.0,0.0,0.0,False,71344.16,11890.69,60777.64,10566.52,0.0,0.0,0.148,6.78,10129.61,0.731,-0.02,1000.0,7,0,30,DECLINE,70.2,Tier 3,DECLINE
100392,Xtc Clothing(1),XTC Clothing(1).json,unlabelled,False,False,False,Other,2000.0,112,54,1.0,5.0,1.0,340.0,False,34251.76,2634.75,34282.53,-30.77,40.0,0.001,-0.001,50.0,2637.12,0.561,0.07,1000.0,5,0,60,REFER,68.5,Tier 2,DECLINE
100083,Porkies Ltd(1),Porkies Ltd(1).json,unlabelled,False,False,False,Other,2000.0,36,54,0.0,0.0,4.0,14351.0,False,4906.63,2453.32,4642.88,263.75,0.0,0.0,0.054,50.0,2321.44,1.048,-0.5,1000.0,10,0,30,DECLINE,53.2,Tier 4,DECLINE
101454,Ratz Vintage Clothing Ltd(1),Ratz Vintage Clothing Ltd(1).json,unlabelled,False,False,False,Other,3000.0,24,88,0.0,0.0,0.0,0.0,False,22299.21,5574.8,39220.49,-16921.28,25001.0,1.121,-0.759,50.0,9805.12,0.784,0.5,1000.0,7,0,30,DECLINE,54.5,Tier 3,DECLINE
100418,Regulatory Consultantcy Services Ltd (1),Regulatory Consultantcy Services Ltd (1).json,unlabelled,False,False,False,Other,2000.0,219,90,0.0,0.0,0.0,0.0,False,99183.27,8265.27,36807.82,62375.45,0.0,0.0,0.629,4.76,3067.32,0.674,0.01,2598.98,6,0,60,REFER,81.5,Tier 2,DECLINE
100224,Retail 24 Ltd(1),Retail 24 Ltd(1).json,unlabelled,False,False,False,Other,10000.0,44,82,0.0,0.0,0.0,0.0,False,3301.47,1650.74,4293.92,-992.45,0.0,0.0,-0.301,10.0,2146.96,0.673,-0.5,1000.0,6,0,60,REFER,55.5,Tier 2,DECLINE
101446,Furfamilyfair Ltd(1),Furfamilyfair Ltd(1).json,unlabelled,False,False,False,Other,2000.0,26,77,0.0,0.0,0.0,0.0,False,81796.81,6292.06,49942.26,31854.55,300.0,0.004,0.389,2.52,3841.71,2.0,-0.06,1225.18,10,0,30,DECLINE,50.1,Tier 4,DECLINE
100405,Fylde Conservation Ltd(1),Fylde Conservation Ltd(1).json,unlabelled,False,False,False,Other,2000.0,52,81,0.0,0.0,0.0,0.0,False,153996.74,11845.9,139046.1,14950.64,0.0,0.0,0.097,10.68,10695.85,0.808,0.06,1000.0,8,0,30,DECLINE,70.9,Tier 3,DECLINE
101500,Good Geezers Welling Ltd Transaction Limited(1),Good Geezers Welling Ltd Transaction Limited(1).json,unlabelled,False,False,False,Other,5000.0,45,72,1.0,2.0,1.0,487.0,False,98520.84,7578.53,97233.78,1287.06,0.0,0.0,0.013,50.0,7479.52,0.4,-0.22,1000.0,4,0,60,REFER,68.7,Tier 2,DECLINE
100408,Green Future Search Lab(1),Green Future Search Lab(1).json,unlabelled,False,False,False,Other,2000.0,22,54,1.0,2.0,0.0,0.0,False,22947.4,1912.28,20149.32,2798.08,315.7,0.014,0.122,7.36,1679.11,0.611,0.28,1000.0,6,0,60,REFER,72.0,Tier 2,DECLINE
101849,Hidden Pretty Gifts Ltd(1),Hidden Pretty Gifts Ltd(1).json,unlabelled,False,False,False,Other,3000.0,45,74,0.0,0.0,0.0,0.0,False,56260.32,4327.72,60238.76,-3978.44,3500.0,0.062,-0.071,12.58,4633.75,0.611,-0.09,1000.0,6,0,60,REFER,58.4,Tier 2,DECLINE
100390,London21 Ltd(1),London21 Ltd(1).json,unlabelled,False,False,False,Other,7000.0,23,74,0.0,1.0,1.0,4236.0,False,8303.04,1186.15,2809.96,5493.08,505.0,0.061,0.662,1.72,401.42,0.712,-0.1,1000.0,7,0,30,DECLINE,60.6,Tier 3,DECLINE
100139,Master Brewer Ltd(1),Master Brewer Ltd(1).json,unlabelled,False,False,False,Other,7000.0,32,0,0.0,0.0,0.0,0.0,False,13339.55,6669.78,11884.76,1454.79,0.0,0.0,0.109,50.0,5942.38,0.619,-0.5,1000.0,6,0,60,REFER,51.8,Tier 4,DECLINE
101468,Ceiling Suppliers,Ceiling Suppliers Transaction Report(1).json,unlabelled,False,False,False,Other,10000.0,48,0,0.0,0.0,0.0,0.0,False,82027.55,6835.63,81864.63,162.92,0.0,0.0,0.002,50.0,6822.05,0.622,0.08,1000.0,6,0,60,REFER,56.6,Tier 2,DECLINE
101516,Crunch Group Ltd,Crunch Group Ltd Transaction Report(1).json,unlabelled,False,False,False,Other,3000.0,52,69,0.0,6.0,4.0,8175.0,False,23698.89,1974.91,23699.41,-0.52,0.0,0.0,-0.0,10.0,1974.95,0.802,0.33,1000.0,8,0,30,DECLINE,64.8,Tier 3,DECLINE
101807,D&C Couriers Ltd Original(1),D&C Couriers Ltd Original(1).json,unlabelled,False,False,False,Other,2000.0,68,0,0.0,0.0,0.0,0.0,False,90460.44,6958.5,90643.09,-182.65,36.0,0.0,-0.002,6.47,6972.55,0.452,-0.04,1000.0,4,0,60,REFER,53.2,Tier 4,DECLINE
101550,E Gener8.Com(1),E-gener8.com(1).json,unlabelled,False,False,False,Other,10000.0,67,0,0.0,0.0,0.0,0.0,False,1299065.49,99928.11,1561613.32,-262547.83,230650.4,0.178,-0.202,12.5,120124.1,0.54,-0.17,1000.0,5,0,60,REFER,46.3,Tier 4,DECLINE
101810,Four Paws Training Ltd(1),Four Paws Training Ltd(1).json,unlabelled,False,False,False,Other,6000.0,39,77,0.0,1.0,0.0,0.0,False,512332.3,39410.18,513545.84,-1213.54,17387.37,0.034,-0.002,30.18,39503.53,0.46,0.05,1000.0,4,0,60,REFER,71.5,Tier 2,DECLINE
101548,We Design It Ltd Categorized(1),We Design it Ltd_categorized(1).json,unlabelled,False,False,False,Other,9000.0,136,83,0.0,0.0,0.0,0.0,False,108469.34,8343.8,84418.72,24050.62,17578.97,0.162,0.222,2.81,6493.75,0.974,0.15,1000.0,9,0,30,DECLINE,71.5,Tier 4,DECLINE
100204,Wild Bru And Lavers Ltd(1),Wild Bru and Lavers Ltd(1).json,unlabelled,False,False,False,Other,10000.0,65,82,0.0,0.0,0.0,0.0,False,37899.19,37899.19,28702.5,9196.69,1284.41,0.034,0.243,3.83,28702.5,0.1,0.0,4598.34,0,0,100,APPROVE,91.2,Tier 2,APPROVE
101579,Zainobu Ltd(1),Zainobu Ltd(1).json,unlabelled,False,False,False,Other,3000.0,38,61,0.0,0.0,0.0,0.0,False,16325.26,2332.18,15745.04,580.22,0.0,0.0,0.036,28.04,2249.29,0.84,0.2,1000.0,8,0,30,DECLINE,67.4,Tier 3,DECLINE
100160,South Coast(1),South Coast(1).json,unlabelled,False,False,False,Other,7000.0,33,72,0.0,0.0,1.0,316.0,False,56669.71,28334.86,69698.18,-13028.47,0.0,0.0,-0.23,50.0,34849.09,1.012,-0.5,1000.0,10,0,30,DECLINE,48.8,Tier 4,DECLINE
101590,Spencers Group Ltd(1),Spencers Group Ltd(1).json,unlabelled,False,False,False,Other,10000.0,53,71,0.0,0.0,0.0,0.0,False,26273.98,8757.99,32238.12,-5964.14,4424.95,0.168,-0.227,27.24,10746.04,0.801,-0.32,1000.0,8,0,30,DECLINE,50.4,Tier 3,DECLINE
101457,Star Marketing Solutions Ltd(1),Star Marketing Solutions Ltd(1).json,unlabelled,False,False,False,Other,2000.0,111,80,0.0,1.0,0.0,0.0,False,53953.81,17984.6,45604.03,8349.78,0.0,0.0,0.155,7.25,15201.34,0.229,-0.01,1391.63,0,0,100,APPROVE,82.4,Tier 2,APPROVE
101440,Strikeclub Ltd (1),STRIKECLUB_LTD-(1).json,unlabelled,False,False,False,Other,6000.0,76,78,0.0,0.0,0.0,0.0,False,128706.54,9900.5,109634.43,19072.11,10265.25,0.08,0.148,3.93,8433.42,1.295,-0.25,1000.0,10,0,30,DECLINE,58.8,Tier 4,DECLINE
101539,The Body Fix Coach Limited (2)(1),The Body Fix Coach Limited (2)(1).json,unlabelled,False,False,False,Other,5000.0,37,80,0.0,1.0,0.0,0.0,False,34708.49,2669.88,36966.76,-2258.27,6970.0,0.201,-0.065,7.83,2843.6,0.392,-0.24,1000.0,3,0,60,REFER,69.7,Tier 2,DECLINE
101503,Ttnd Ltd,TTND Ltd Transaction Report(1).json,unlabelled,False,False,False,Other,2000.0,50,70,0.0,2.0,1.0,1947.0,False,154202.56,11861.74,177923.2,-23720.64,14730.0,0.096,-0.154,8.57,13686.4,0.451,0.33,1000.0,4,0,60,REFER,74.3,Tier 2,DECLINE
100247,Vageman Fish Limited(1),Vageman Fish Limited(1).json,unlabelled,False,False,False,Other,10000.0,34,80,0.0,0.0,0.0,0.0,False,71344.16,11890.69,60777.64,10566.52,0.0,0.0,0.148,6.78,10129.61,0.731,-0.02,1000.0,7,0,30,DECLINE,70.2,Tier 3,DECLINE
100147,Moonlight Smc Ltd(1),Moonlight SMC Ltd(1).json,unlabelled,False,False,False,Other,4000.0,47,52,1.0,3.0,4.0,2953.0,False,1218.0,609.0,1011.73,206.27,100.0,0.082,0.169,3.18,505.86,0.374,0.5,1000.0,3,0,60,REFER,81.3,Tier 2,DECLINE
101543,Oxford Driveways And Roofing Limited(1),Oxford Driveways and Roofing Limited(1).json,unlabelled,False,False,False,Other,5000.0,28,81,0.0,0.0,1.0,4429.0,False,1496.0,748.0,1445.54,50.46,0.0,0.0,0.034,50.0,722.77,0.562,-0.5,1000.0,5,0,60,REFER,68.4,Tier 2,DECLINE
101537,Peekzoon Ltd(1),Peekzoon Ltd(1).json,unlabelled,False,False,False,Other,5000.0,25,92,0.0,0.0,0.0,0.0,False,23709.84,4741.97,23699.41,10.43,0.0,0.0,0.0,10.0,4739.88,1.283,0.5,1000.0,10,0,30,DECLINE,63.7,Tier 4,DECLINE
101564,Phone Expert Services(1),Phone Expert Services(1).json,unlabelled,False,False,False,Other,5000.0,58,60,0.0,0.0,0.0,0.0,False,54524.26,4194.17,62491.38,-7967.12,13872.0,0.254,-0.146,7.53,4807.03,0.309,0.06,1000.0,3,0,100,APPROVE,75.0,Tier 2,APPROVE
100178,Prudent Healthcare Services Ltd(1),Prudent Healthcare Services Ltd(1).json,unlabelled,False,False,False,Other,6000.0,86,65,2.0,4.0,1.0,340.0,False,37222.67,37222.67,33846.34,3376.33,0.0,0.0,0.091,11.51,33846.34,0.1,0.0,1688.17,0,0,100,APPROVE,84.6,Tier 2,APPROVE
100187,Simpli Print Group Ltd(1),Simpli Print Group Ltd(1).json,unlabelled,False,False,False,Other,10000.0,99,55,0.0,4.0,1.0,11831.0,False,20380.54,2911.51,59891.18,-39510.64,46167.0,2.265,-1.0,4.31,8555.88,0.674,0.23,1000.0,6,0,60,REFER,50.2,Tier 3,DECLINE
101514,Made This For You Ltd,Made this for you Ltd Transaction Report(1).json,unlabelled,False,False,False,Other,10000.0,58,79,0.0,0.0,0.0,0.0,False,92626.07,7125.08,91879.62,746.45,0.0,0.0,0.008,50.0,7067.66,0.869,0.26,1000.0,8,0,30,DECLINE,69.1,Tier 4,DECLINE
101507,Mbrb Limited,MBRB Limited Transaction Report(1).json,unlabelled,False,False,False,Other,8000.0,40,63,11.0,11.0,0.0,0.0,False,158129.19,12163.78,135933.57,22195.62,9090.51,0.057,0.14,5.31,10456.43,0.296,-0.02,1000.0,0,0,100,APPROVE,79.2,Tier 2,APPROVE
100232,Mecn Marketing Ltd(1),Mecn Marketing Ltd(1).json,unlabelled,False,False,False,Other,10000.0,43,79,1.0,6.0,2.0,9586.0,False,1685.81,1685.81,1941.44,-255.63,300.0,0.178,-0.152,1.05,1941.44,0.1,0.0,1000.0,3,0,100,APPROVE,56.6,Tier 3,CONDITIONAL_APPROVE
100398,Meli'S Landscaping Ltd(1),Meli's Landscaping Ltd(1).json,unlabelled,False,False,False,Other,2000.0,30,75,0.0,1.0,1.0,288.0,False,1863.39,621.13,1576.85,286.54,0.0,0.0,0.154,23.29,525.62,0.546,0.06,1000.0,5,0,60,REFER,77.4,Tier 2,DECLINE
101540,Mikaiel Limited Categorized(1),Mikaiel Limited_categorized(1).json,unlabelled,False,False,False,Other,5000.0,46,79,0.0,0.0,0.0,0.0,False,22254.91,1711.92,18833.84,3421.07,2698.28,0.121,0.154,3.64,1448.76,0.749,0.16,1000.0,7,0,30,DECLINE,78.0,Tier 3,DECLINE
101810,Four Paws Walking And Training Ltd,Four Paws Walking and Training Ltd App2(1).json,paid,True,False,False,Other,6000.0,39,77,0.0,1.0,0.0,0.0,False,464425.28,35725.02,434275.54,30149.74,13387.37,0.029,0.065,31.38,33405.81,0.376,0.08,1159.61,3,0,60,REFER,82.2,Tier 2,DECLINE
101675,Gc Bike Repairs Ltd 2(1),GC Bike Repairs Ltd 2(1).json,unlabelled,False,False,False,Other,3000.0,76,83,0.0,0.0,0.0,0.0,False,434809.95,33446.92,424642.06,10167.89,30200.0,0.069,0.023,10.69,32664.77,0.558,0.14,1000.0,5,0,60,REFER,80.1,Tier 2,DECLINE
101760,Happy Travel Limited(1),Happy Travel Limited(1).json,unlabelled,False,False,False,Other,10000.0,16,69,3.0,3.0,0.0,0.0,False,113560.8,8735.45,52804.72,60756.08,30100.0,0.265,0.535,1.24,4061.9,0.853,-0.21,2336.77,8,0,30,DECLINE,50.1,Tier 4,DECLINE
100127,Hewitt And Hyland Leisure Ltd(1),Hewitt and Hyland Leisure Ltd(1).json,unlabelled,False,False,False,Other,9000.0,36,0,0.0,0.0,0.0,0.0,False,10062.39,5031.2,10233.28,-170.89,0.0,0.0,-0.017,28.75,5116.64,1.414,-0.5,1000.0,10,0,30,DECLINE,37.2,Tier 4,DECLINE
101557,Hussains Leicester Ltd(1),Hussains Leicester Ltd(1).json,unlabelled,False,False,False,Other,10000.0,35,77,0.0,0.0,1.0,3425.0,False,53175.47,4834.13,58154.4,-4978.93,421.8,0.008,-0.094,50.0,5286.76,1.524,0.27,1000.0,10,0,30,DECLINE,57.3,Tier 4,DECLINE
100168,Jay Heath Ltd(1),Jay Heath Ltd(1).json,unlabelled,False,False,False,Other,5000.0,31,68,1.0,3.0,2.0,673.0,False,11347.52,2269.5,1378.2,9969.32,0.0,0.0,0.879,1.14,275.64,0.581,0.5,1000.0,5,0,60,REFER,65.0,Tier 3,DECLINE
100140,Jb Bars Ltd(1),JB Bars Ltd(1).json,unlabelled,False,False,False,Other,10000.0,31,43,3.0,9.0,0.0,0.0,False,3543.21,3543.21,3431.53,111.68,100.0,0.028,0.032,50.0,3431.53,0.1,0.0,1000.0,0,0,100,APPROVE,70.9,Tier 2,APPROVE
101551,Bramble And Willow Ltd(1),Bramble and Willow Ltd(1).json,unlabelled,False,False,False,Other,8000.0,30,79,0.0,0.0,0.0,0.0,False,155142.16,11934.01,168665.82,-13523.66,17700.0,0.114,-0.087,46.67,12974.29,0.636,-0.2,1000.0,6,0,60,REFER,61.5,Tier 2,DECLINE
100406,Btwbtw Ltd(1),BTWBTW Ltd(1).json,unlabelled,False,False,False,Other,10000.0,25,0,0.0,0.0,0.0,0.0,False,78667.84,19666.96,47453.08,31214.76,15000.0,0.191,0.397,1.76,11863.27,0.64,0.15,3901.84,6,0,60,REFER,67.7,Tier 2,DECLINE
101599,Bulgarian Food Pirin Ltd(1),Bulgarian Food Pirin Ltd(1).json,unlabelled,False,False,False,Other,10000.0,36,67,1.0,1.0,0.0,0.0,False,134713.48,10362.58,138494.19,-3780.71,0.0,0.0,-0.028,50.0,10653.4,0.398,-0.02,1000.0,3,0,60,REFER,69.5,Tier 2,DECLINE
100393,Bunker Publishing(1),Bunker Publishing(1).json,unlabelled,False,False,False,Other,8000.0,126,81,0.0,0.0,2.0,5675.0,False,100358.35,7719.87,176918.47,-76560.12,19200.0,0.191,-0.763,15.86,13609.11,0.555,-0.01,1000.0,5,0,60,REFER,52.8,Tier 3,DECLINE
101502,By Old Ltd,By Old Ltd Transaction Report(1).json,unlabelled,False,False,False,Other,2000.0,31,90,2.0,2.0,3.0,16793.0,False,4228922.83,325301.76,4225941.16,2981.67,895.28,0.0,0.001,50.0,325072.4,1.725,0.5,1000.0,10,0,30,DECLINE,59.3,Tier 4,DECLINE
101807,D&C Couriers Ltd,D&C Couriers Ltd app 2(1).json,unlabelled,False,False,False,Other,2000.0,68,0,0.0,0.0,0.0,0.0,False,95763.98,7366.46,78112.22,17651.76,2000.0,0.021,0.184,37.94,6008.63,0.333,0.01,1000.0,3,0,100,APPROVE,66.4,Tier 2,DECLINE
100389,Anthony Healthcare Ltd(1),Anthony Healthcare Ltd(1).json,unlabelled,False,False,False,Other,10000.0,32,81,0.0,0.0,0.0,0.0,False,22341.13,2031.01,73789.34,-51448.21,8245.0,0.369,-1.0,24.72,6708.12,1.778,-0.5,1000.0,10,0,30,DECLINE,41.0,Tier 4,DECLINE
101493,Apprintable Limited,Apprintable Limited Transaction Report_cleaned(1).json,unlabelled,False,False,False,Other,10000.0,132,96,0.0,0.0,0.0,0.0,False,1190351.79,91565.52,920049.8,270301.99,141434.2,0.119,0.227,2.87,70773.06,0.322,-0.07,10396.23,3,0,100,APPROVE,84.9,Tier 2,APPROVE
101419,Beforethefall(1),Beforethefall(1).json,unlabelled,False,False,False,Other,4000.0,27,86,1.0,1.0,0.0,0.0,False,80104.71,6161.9,98335.59,-18230.88,19707.3,0.246,-0.228,50.0,7564.28,0.622,0.07,1000.0,6,0,60,REFER,67.4,Tier 2,DECLINE
101589,Beyond Social Media (Uk) Ltd(1),Beyond Social Media (UK) Ltd(1).json,unlabelled,False,False,False,Other,4000.0,110,79,0.0,0.0,0.0,0.0,False,84151.54,6473.2,85271.2,-1119.66,0.0,0.0,-0.013,50.0,6559.32,0.754,-0.13,1000.0,7,0,30,DECLINE,59.7,Tier 3,DECLINE
101574,Hans Lec Design(1),Hans Lec Design(1).json,unlabelled,False,False,False,Other,10000.0,216,0,0.0,0.0,0.0,0.0,False,183495.84,14115.06,140902.61,42593.23,13910.99,0.076,0.232,3.23,10838.66,0.665,0.21,1638.2,6,0,60,REFER,66.9,Tier 2,DECLINE
100185,The Hop House Ltd(1),THE_HOP_HOUSE_LTD(1).json,unlabelled,False,False,False,Other,5000.0,92,71,1.0,1.0,3.0,14371.0,False,1822.02,1822.02,536.67,1285.35,497.0,0.273,0.705,1.02,536.67,0.1,0.0,1000.0,0,0,100,APPROVE,62.1,Tier 3,APPROVE
101462,White Canvas Categorized(1),White_canvas_categorized(1).json,unlabelled,False,False,False,Other,10000.0,35,91,0.0,0.0,0.0,0.0,False,3535.0,1767.5,6103.39,-2568.39,0.0,0.0,-0.727,10.0,3051.7,1.414,-0.5,1000.0,10,0,30,DECLINE,41.0,Tier 4,DECLINE
101539,The Body Fix Coach Limited(1),The Body Fix Coach Limited(1).json,unlabelled,False,False,False,Other,5000.0,37,80,0.0,1.0,0.0,0.0,False,34708.49,2669.88,36966.76,-2258.27,6970.0,0.201,-0.065,7.83,2843.6,0.392,-0.24,1000.0,3,0,60,REFER,69.7,Tier 2,DECLINE
100234,Four The Willows Ltd(1),Four the Willows Ltd(1).json,unlabelled,False,False,False,Other,10000.0,95,79,0.0,2.0,0.0,0.0,False,10157.33,5078.66,7591.83,2565.5,0.0,0.0,0.253,10.0,3795.92,1.203,0.5,1000.0,10,0,30,DECLINE,69.5,Tier 4,DECLINE
100399,Drillskillz Consults Limited(1),Drillskillz Consults Limited(1).json,unlabelled,False,False,False,Other,10000.0,134,92,0.0,0.0,0.0,0.0,False,47740.57,3672.35,86857.74,-39117.17,7000.0,0.147,-0.819,1.61,6681.36,0.373,-0.01,1000.0,3,0,60,REFER,54.0,Tier 3,DECLINE
101461,Neu Hair(1),Neu Hair(1).json,unlabelled,False,False,False,Other,10000.0,104,78,4.0,4.0,0.0,0.0,False,248190.94,19091.61,222042.87,26148.07,8730.0,0.035,0.105,7.34,17080.22,0.453,0.04,1005.7,4,0,60,REFER,78.5,Tier 2,SENIOR_REVIEW
101591,Rockaway Toys Ltd(1),Rockaway Toys Ltd(1).json,unlabelled,False,False,False,Other,2000.0,28,88,0.0,0.0,0.0,0.0,False,97568.81,8869.89,62554.12,35014.69,30821.26,0.316,0.359,1.53,5686.74,0.792,0.09,1591.58,7,0,30,DECLINE,69.2,Tier 3,DECLINE
100128,Humbleegg Ltd(1),HumbleEgg Ltd(1).json,unlabelled,False,False,False,Other,10000.0,35,90,0.0,0.0,0.0,0.0,False,29733.36,9911.12,34755.24,-5021.88,0.0,0.0,-0.169,50.0,11585.08,1.668,-0.5,1000.0,10,0,30,DECLINE,47.2,Tier 4,DECLINE
101425,Hursley Childcare Ltd(1),Hursley Childcare Ltd(1).json,unlabelled,False,False,False,Other,10000.0,80,79,0.0,0.0,0.0,0.0,False,1367754.74,105211.9,1358330.94,9423.8,71150.0,0.052,0.007,12.76,104487.0,0.506,-0.1,1000.0,5,0,60,REFER,66.9,Tier 2,DECLINE
101606,The Comfy Clothing Wardrobe Ltd(1),The Comfy Clothing Wardrobe Ltd(1).json,unlabelled,False,False,False,Other,10000.0,33,0,0.0,0.0,0.0,0.0,False,81420.91,13570.15,95128.58,-13707.67,17924.6,0.22,-0.168,47.96,15854.76,0.428,-0.03,1000.0,4,0,60,REFER,55.1,Tier 2,DECLINE
